"StationUID","StationID","AuthorityID","StationNameZh_tw","StationNameEn","PositionLat","PositionLon","GeoHash","StationAddressZh_tw","StationAddressEn","StopDescription","BikesCapacity","LocationCity","LocationCityCode","LocationTown","LocationTownCode","InfoDate"
"TPE500101147",500101147,"TPE","YouBike2.0_僑安地下停車場(2號出口)東南側","YouBike2.0_Qiao An Dixia Parking (Exit 2) (Southeast)",25.0391,121.5569,"wsqqqn5p3","光復南路290巷5號","No. 5, Ln. 290, Guangfu S. Rd",NA,20,NA,NA,NA,NA,"2023-05-31"
"TPE500101148",500101148,"TPE","YouBike2.0_建國南路一段279巷口","YouBike2.0_Ln. 279, Sec. 1, Jianguo S. Rd Intersection",25.03635,121.53833,"wsqqmttx2","建國南路一段275號","No. 275, Sec. 1, Jianguo S. Rd.",NA,32,NA,NA,NA,NA,"2023-05-31"
"TPE500101149",500101149,"TPE","YouBike2.0_捷運忠孝新生站(6號出口)","YouBike2.0_MRT Zhongxiao Xinsheng Sta. (Exit 6)",25.04091,121.53295,"wsqqmw99f","新生南路一段101號","No. 101, Sec. 1, Xinsheng S. Rd.",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500101150",500101150,"TPE","YouBike2.0_捷運忠孝新生站(4號出口)","YouBike2.0_MRT Zhongxiao Xinsheng Sta. (Exit 4)",25.04239,121.53324,"wsqqmwcf3","忠孝新生路口北側","Zhongxiao & Xinsheng S. Rd Intersection. (North)",NA,34,NA,NA,NA,NA,"2023-05-31"
"TPE500101151",500101151,"TPE","YouBike2.0_大安高工","YouBike2.0_Daan Vocational High School",25.03126,121.54339,"wsqqmuc1w","復興南路二段52號(前)","No. 52, Sec. 2, Fuxing S. Rd.",NA,23,NA,NA,NA,NA,"2023-05-31"
"TPE500101152",500101152,"TPE","YouBike2.0_捷運忠孝新生站(3號出口)","YouBike2.0_MRT Zhongxiao Xinsheng Sta. (Exit 3)",25.04189,121.53376,"wsqqmwdpt","忠孝東路三段與10巷口","Sec. 3, Zhongxiao E. Rd & Ln. 10, Sec. 3, Zhongxiao E. Rd Intersection",NA,23,NA,NA,NA,NA,"2023-05-31"
"TPE500101153",500101153,"TPE","YouBike2.0_瑠公公園","YouBike2.0_Liugong Park",25.04201,121.54612,"wsqqmyg0m","忠孝東路四段49巷4弄/大安路口","Aly. 4, Ln. 49, Sec. 4, Zhongxiao E. Rd./Da'an Rd. Intersection",NA,20,NA,NA,NA,NA,"2023-05-31"
"TPE500101154",500101154,"TPE","YouBike2.0_敦化市民路口","YouBike2.0_Dunhua S. Rd. & Civic Blvd. Intersection",25.04405,121.5486,"wsqqmzhup","敦化南路1段158號(前)","No. 158, Sec. 1, Dunhua S. Rd.",NA,23,NA,NA,NA,NA,"2023-05-31"
"TPE500101155",500101155,"TPE","YouBike2.0_捷運大安森林公園站(5號出口)","YouBike2.0_MRT Daan Park Sta. (Exit 5)",25.03336,121.5364,"wsqqmthjg","捷運大安森林公園站(5號出口)東側","MRT Daan Park Sta. (Exit 5) (East)",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500101156",500101156,"TPE","YouBike2.0_信義建國路口","YouBike2.0_Xinyi Rd. & Jianguo Rd. Intersection",25.0328,121.53746,"wsqqmthfs","建國南路二段與信義路三段口西南側","Sec. 2, Jianguo S Rd. & Sec. 3, Xinyi Rd. Intersection (Southwest)",NA,38,NA,NA,NA,NA,"2023-05-31"
"TPE500101157",500101157,"TPE","YouBike2.0_東豐公園","YouBike2.0_Dongfeng Park",25.03569,121.5451,"wsqqmvd7q","東豐街24號(旁公園路側)","No. 24, Dongfeng St.",NA,19,NA,NA,NA,NA,"2023-05-31"
"TPE500101158",500101158,"TPE","YouBike2.0_德安公園(四維路66巷)","YouBike2.0_Dean Park",25.03473,121.54767,"wsqqmvkmc","四維路66巷6號北側","No. 6, Ln. 66, Siwei Rd.",NA,14,NA,NA,NA,NA,"2023-05-31"
"TPE500101159",500101159,"TPE","YouBike2.0_捷運忠孝復興站(5號出口)","YouBike2.0_MRT Zhongxiao Fuxing Sta (Exit 5)",25.04262,121.54443,"wsqqmycgy","復興南路一段135巷3號(對面)","No. 3, Ln. 135, Sec. 1, Fuxing S. Rd. (Opposite)",NA,41,NA,NA,NA,NA,"2023-05-31"
"TPE500101160",500101160,"TPE","YouBike2.0_捷運忠孝敦化站(2號出口)","YouBike2.0_MRT Zhongxiao Dunhua Sta. (Exit 2)",25.04153,121.5524,"wsqqmyxv2","忠孝東路四段221號","No. 221, Sec. 4, Zhongxiao E. Rd.",NA,17,NA,NA,NA,NA,"2023-05-31"
"TPE500101161",500101161,"TPE","YouBike2.0_捷運忠孝敦化站(7號出口)","YouBike2.0_MRT Zhongxiao Dunhua Sta. (Exit 7)",25.04159,121.54937,"wsqqmyttc","忠孝東路四段143號","No. 143, Sec. 4, Zhongxiao E. Rd.",NA,18,NA,NA,NA,NA,"2023-05-31"
"TPE500101163",500101163,"TPE","YouBike2.0_瑞安街208巷","YouBike2.0_Ln. 208, Rui'an St.",25.02979,121.54053,"wsqqmsx15","瑞安街208巷39號對面","No. 39, Ln. 208, Rui'an St. (Opposite)",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500101165",500101165,"TPE","YouBike2.0_樂利路21巷口","YouBike2.0_Ln. 21, Leli Rd. Intersection",25.0277,121.55132,"wsqqmunuz","樂利路25號","No. 25, Leli Rd.",NA,17,NA,NA,NA,NA,"2023-05-31"
"TPE500101166",500101166,"TPE","YouBike2.0_捷運科技大樓站(台北教育大學)","YouBike2.0_MRT Technology Building Station",25.02469,121.54459,"wsqqmgd56","和平東路二段134號前","No. 134, Sec. 2, Heping E. Rd.",NA,46,NA,NA,NA,NA,"2023-05-31"
"TPE500101167",500101167,"TPE","YouBike2.0_捷運國父紀念館站(2號出口)","YouBike2.0_MRT S.Y.S Memorial Hall Stataion(Exit 2.)",25.04122,121.55745,"wsqqqne7t","忠孝東路四段/光復南路口(西南側)","Sec. 4, Jhongsiao E. Rd. & Guangfu S. Rd. Intersection (Southwest)",NA,38,NA,NA,NA,NA,"2023-05-31"
"TPE500101168",500101168,"TPE","YouBike2.0_仁愛醫院","YouBike2.0_Taipei City Hospital Renai Branch",25.03756,121.54587,"wsqqmvgn2","仁愛路四段/大安路一段口(西南側)","Sec. 4, Ren'ai Rd. & Sec. 1, Da'an Rd. Intersection (Southwest)",NA,30,NA,NA,NA,NA,"2023-05-31"
"TPE500101169",500101169,"TPE","YouBike2.0_捷運信義安和站(4號出口)","YouBike2.0_MRT Xinyi Anhe Sta.(Exit.4)",25.03305,121.55378,"wsqqqj0u0","信義路四段252號前","No. 252, Sec. 4, Sinyi Rd.",NA,30,NA,NA,NA,NA,"2023-05-31"
"TPE500101170",500101170,"TPE","YouBike2.0_成功國宅","YouBike2.0_Chengong Public Housing",25.02681,121.54668,"wsqqmggxd","和平東路三段1巷/四維路198巷口(西北側)","Ln. 1, Sec. 3, Heping E. Rd. & Ln. 198, Sihwei Rd. Intersection (Northwest)",NA,30,NA,NA,NA,NA,"2023-05-31"
"TPE500101171",500101171,"TPE","YouBike2.0_仁愛延吉街口","YouBike2.0_Renai & Yanji Intersection",25.03748,121.55564,"wsqqqjfjg","仁愛路四段376號前","No. 376, Sec. 4, Ren'ai Rd.",NA,25,NA,NA,NA,NA,"2023-05-31"
"TPE500101172",500101172,"TPE","YouBike2.0_捷運信義安和站(1號出口)","YouBike2.0_MRT Xinyi Anhe Sta.(Exit.1)",25.03331,121.55265,"wsqqmvpvw","信義路四段225號前","No. 225, Sec. 4, Sinyi Rd.",NA,33,NA,NA,NA,NA,"2023-05-31"
"TPE500101173",500101173,"TPE","YouBike2.0_敦化南路二段103巷口","YouBike2.0_Ln. 103,Sec. 2,Dunhua S. Rd.",25.0287,121.54904,"wsqqmum69","敦化南路二段99號前","No. 99, Sec. 2, Dunhua S. Rd.",NA,24,NA,NA,NA,NA,"2023-05-31"
"TPE500101174",500101174,"TPE","YouBike2.0_復興南路二段128巷口","YouBike2.0_Ln. 128, Sec. 2, Fuxing S. Rd.",25.02861,121.54336,"wsqqmu34j","復興南路二段142之1號前","No. 142-1, Sec. 2, Fusing S. Rd.",NA,28,NA,NA,NA,NA,"2023-05-31"
"TPE500101175",500101175,"TPE","YouBike2.0_和平東建國南路口","YouBike2.0_Heping E. Rd. & Jianguo S. Rd. Intersection",25.02575,121.5377,"wsqqmev19","和平東路/建國南路口(北側)","Heping E. Rd. & Jianguo S. Rd. Intersection (North)",NA,17,NA,NA,NA,NA,"2023-05-31"
"TPE500101176",500101176,"TPE","YouBike2.0_芳蘭山莊","YouBike2.0_Fanglan",25.01223,121.54788,"wsqqmck6y","基隆路三段155巷148號","No. 148, Ln. 155, Sec. 3, Keelung Rd.",NA,16,NA,NA,NA,NA,"2023-05-31"
"TPE500101177",500101177,"TPE","YouBike2.0_復興南路一段126巷口","YouBike2.0_Ln. 126, Sec. 1, Fuxing S. Rd.",25.04311,121.54313,"wsqqmycn8","復興南路一段126巷1號前","No. 1, Ln. 126, Sec. 1, Fuxing S. Rd.",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500101179",500101179,"TPE","YouBike2.0_捷運東門站(5號出口)","YouBike2.0_MRT Dongmen Sta. (Exit 5)",25.03363,121.52962,"wsqqmmppm","信義路二段178號前","No. 178, Sec. 2, Xinyi Rd.",NA,28,NA,NA,NA,NA,"2023-05-31"
"TPE500101180",500101180,"TPE","YouBike2.0_仁愛路四段48巷口","YouBike2.0_Ln. 48, Sec. 4, Ren'ai Rd.",25.03609,121.54709,"wsqqmvevu","仁愛路四段48巷/東豐街(北側)","Ln. 48, Sec. 4, Ren'ai Rd. & Dongfeng St. Intersection (North)",NA,11,NA,NA,NA,NA,"2023-05-31"
"TPE500101181",500101181,"TPE","YouBike2.0_捷運公館站(3號出口)","YouBike2.0_MRT Gongguan Sta.(Exit.3)",25.01551,121.53374,"wsqqm9fjv","捷運公館站(3號出口)西側","MRT Gongguan Sta.(Exit.3)(West)",NA,90,NA,NA,NA,NA,"2023-05-31"
"TPE500101182",500101182,"TPE","YouBike2.0_臺北科技大學(電機工程系)","YouBike2.0_NTUT(EE)",25.04196,121.53653,"wsqqmwspy","忠孝東路三段100號對側","No. 100, Sec. 3, Zhongxiao E. Rd. (Opposite)",NA,16,NA,NA,NA,NA,"2023-05-31"
"TPE500101183",500101183,"TPE","YouBike2.0_忠孝東路三段217巷口","YouBike2.0_Ln. 217, Sec. 3, Zhongxiao E. Rd.",25.04176,121.54027,"wsqqmwwyv","忠孝東路三段229-1號前","No. 229-1, Sec. 3, Zhongxiao E. Rd.",NA,34,NA,NA,NA,NA,"2023-05-31"
"TPE500101184",500101184,"TPE","YouBike2.0_新生南路三段94巷口","YouBike2.0_Ln. 94, Sec. 3, Xinsheng S. Rd. Intersection",25.01744,121.53334,"wsqqmd3ch","新生南路三段94號前","No. 94, Sec. 3, Xinsheng S. Rd.",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500101185",500101185,"TPE","YouBike2.0_辛亥新生路口西北側","YouBike2.0_Xinhai Rd. & Xinsheng S. Rd. Intersection",25.02267,121.5341,"wsqqme4rt","辛亥路一段/新生南路三段(西北側)","Sec. 1, Xinhai Rd. & Sec. 3, Xinsheng S. Rd. Intersection (Northwest)",NA,12,NA,NA,NA,NA,"2023-05-31"
"TPE500101186",500101186,"TPE","YouBike2.0_捷運大安站(6號出口)","YouBike2.0_MRT Da’an Sta. (Exit 6)",25.03479,121.54376,"wsqqmv3qn","復興南路一段303號前","No. 303, Sec. 1, Fuxing S. Rd.",NA,19,NA,NA,NA,NA,"2023-05-31"
"TPE500101187",500101187,"TPE","YouBike2.0_臥龍街195巷口","YouBike2.0_Ln. 195, Wolong St.",25.01783,121.55224,"wsqqmfrek","臥龍街/臥龍街195巷(南側)","Wolong St. / Ln. 195, Wolong St. Intersection (South)",NA,14,NA,NA,NA,NA,"2023-05-31"
"TPE500101188",500101188,"TPE","YouBike2.0_辛亥路三段157巷口","YouBike2.0_Ln. 157, Sec. 3, Xinhai Rd.",25.01727,121.54904,"wsqqmfm21","辛亥路三段與辛亥路三段157巷口西北側","Sec. 3, Xinhai Rd. & Ln. 157, Sec. 3, Xinhai Rd. Intersection (Northwest)",NA,19,NA,NA,NA,NA,"2023-05-31"
"TPE500101189",500101189,"TPE","YouBike2.0_臥龍基隆路口","YouBike2.0_Wolong St. & Xinyi Rd. Intersection",25.02039,121.54853,"wsqqmfufq","臥龍街與基隆路二段口東北側","Wolong St. & Sec. 2, Xinyi Rd. Intersection (Northeast)",NA,16,NA,NA,NA,NA,"2023-05-31"
"TPE500101190",500101190,"TPE","YouBike2.0_敦親公園","YouBike2.0_Dunchin Park",25.02347,121.54108,"wsqqmers2","和平東路二段96巷8之1號(前方)","No. 8-1, Ln. 96, Sec. 2, Heping E. Rd.",NA,20,NA,NA,NA,NA,"2023-05-31"
"TPE500101191",500101191,"TPE","YouBike2.0_大安運動中心","YouBike2.0_Taipei Daan Sports Center",25.02054,121.54561,"wsqqmffg1","辛亥路三段55號前方人行道(大安運動中心)","No. 55, Sec. 3, Xinhai Rd.",NA,27,NA,NA,NA,NA,"2023-05-31"
"TPE500101192",500101192,"TPE","YouBike2.0_和平敦化路口","YouBike2.0_Heping Rd. & Dunhua Rd. Intersection",25.02444,121.54908,"wsqqmgt3f","和平東路三段 / 敦化南路二段口(東側)","Sec. 3, Heping E. Rd. & Sec. 2, Dunhua S. Rd. Intersection (East)",NA,25,NA,NA,NA,NA,"2023-05-31"
"TPE500101193",500101193,"TPE","YouBike2.0_基隆長興路口","YouBike2.0_Keelung Rd. & Changxing St. Intersection",25.01705,121.54435,"wsqqmf1yu","基隆路/長興街(東南側)","Keelung Rd. & Changxing St. Intersection (Southeast)",NA,43,NA,NA,NA,NA,"2023-05-31"
"TPE500101194",500101194,"TPE","YouBike2.0_仁愛路四段122巷口","YouBike2.0_Ln. 122, Sec. 4, Ren'ai Rd.",25.03762,121.55009,"wsqqmvynd","仁愛路四段118號前","No. 188, Sec. 4, Ren'ai Rd.",NA,16,NA,NA,NA,NA,"2023-05-31"
"TPE500101196",500101196,"TPE","YouBike2.0_市民敦化路口","YouBike2.0_Civic Blvd. & Dunhua Rd. Intersection",25.04464,121.54944,"wsqqmzjxe","敦化南路一段111號前","No. 111, Sec. 1, Dunhua S. Rd.",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500101197",500101197,"TPE","YouBike2.0_忠孝東路四段49巷口","YouBike2.0_Ln. 49, Sec. 4, Zhongxiao E. Rd.",25.04172,121.54541,"wsqqmydwt","忠孝東路四段55號前","No. 55, Sec. 4, Zhongxiao E. Rd.",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500101198",500101198,"TPE","YouBike2.0_市民復興路口(東南側)","YouBike2.0_Civic Blvd. & Fuxing Rd. Intersection (Southeast)",25.04472,121.54401,"wsqqmz38h","市民大道四段/復興路一段口(東南側)","Sec. 4, Civic Blvd. & Sec. 1, Fuxing S. Rd. Intersection (Southeast)",NA,16,NA,NA,NA,NA,"2023-05-31"
"TPE500101199",500101199,"TPE","YouBike2.0_和平新生路口西南側","YouBike2.0_Heping Rd. & Xinsheng S. Rd. Intersection (Southwest)",25.02598,121.53454,"wsqqmeffb","新生南路三段2號前","No. 2, Sec. 3, Xinsheng S. Rd.",NA,13,NA,NA,NA,NA,"2023-05-31"
"TPE500101200",500101200,"TPE","YouBike2.0_全安公園","YouBike2.0_Quanan Park",25.02535,121.55101,"wsqqmgwxp","安和路二段227巷16號對側","No. 16, Ln. 227, Sec. 2, Anhe Rd. (Opposite)",NA,16,NA,NA,NA,NA,"2023-05-31"
"TPE500101201",500101201,"TPE","YouBike2.0_信義路三段134巷口","YouBike2.0_Ln. 134, Sec. 3, Xinyi Rd.",25.03333,121.53968,"wsqqmtnmx","信義路三段/信義路三段134巷口","Sec. 3, Xinyi Rd. & Ln. 134, Sec. 3, Xinyi Rd. Intersection",NA,19,NA,NA,NA,NA,"2023-05-31"
"TPE500101202",500101202,"TPE","YouBike2.0_仁愛敦南圓環(東南側)","YouBike2.0_Renai Dunnan Traffic Cir (Southeast)",25.03715,121.54936,"wsqqmvvec","仁愛路四段110號前","No. 110, Sec. 4, Ren'ai Rd.",NA,16,NA,NA,NA,NA,"2023-05-31"
"TPE500101203",500101203,"TPE","YouBike2.0_臺北遠企購物中心","YouBike2.0_Chenggong Public House",25.02709,121.54902,"wsqqmuj33","敦化南路二段201號前","No. 201, Sec. 2, Dunhua S. Rd.",NA,33,NA,NA,NA,NA,"2023-05-31"
"TPE500101204",500101204,"TPE","YouBike2.0_外交部外交及國際事務學院","YouBike2.0_Institute of Diplomacy and International Affairs",25.0371,121.54839,"wsqqmvugd","敦化南路一段280號","No. 280, Sec. 1, Dunhua S. Rd.",NA,17,NA,NA,NA,NA,"2023-05-31"
"TPE500101205",500101205,"TPE","YouBike2.0_四維路170巷口","YouBike2.0_Ln. 170, Siwei Rd.",25.02821,121.54864,"wsqqmujpb","敦化南路二段92號對側中央分隔島","No. 92, Sec. 2, Dunhua S. Rd. (Opposite)",NA,22,NA,NA,NA,NA,"2023-05-31"
"TPE500101206",500101206,"TPE","YouBike2.0_捷運大安站(3號出口)","YouBike2.0_MRT Da’an Sta. (Exit 3)",25.03328,121.5425,"wsqqmv0t3","信義路三段184號前","No. 184, Sec. 3, Xinyi Rd.",NA,44,NA,NA,NA,NA,"2023-05-31"
"TPE500101207",500101207,"TPE","YouBike2.0_捷運臺電大樓站(2號出口)_1","YouBike2.0_MRT Taipower Building Sta. (Exit 2)_1",25.02055,121.52855,"wsqqm6y7k","羅斯福路三段201號旁","No. 201, Sec. 3, Roosevelt Rd.",NA,31,NA,NA,NA,NA,"2023-05-31"
"TPE500101208",500101208,"TPE","YouBike2.0_信義路四段199巷","YouBike2.0_Ln. 199, Sec. 4, Xinyi Rd.",25.03459,121.55164,"wsqqmvrjn","信義路四段199巷/安和路一段90巷口","Ln. 199, Sec. 4, Xinyi Rd. & Ln. 90, Sec. 1, Anhe Rd. Intersection",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500101209",500101209,"TPE","YouBike2.0_臺大資訊大樓","YouBike2.0_NTU Information Building",25.02101,121.54153,"wsqqmdzvf","辛亥路二段(臺大外語學院外)","Sec. 2, Xinhai Rd.(NTU Language Center)",NA,40,NA,NA,NA,NA,"2023-05-31"
"TPE500101210",500101210,"TPE","YouBike2.0_敦化南路二段81巷","YouBike2.0_Ln. 81, Sec. 2, Dunhua S. Rd.",25.03002,121.54893,"wsqqmut4r","敦化南路二段與敦化南路二段81巷口西北側","Sec. 2, Dunhua S. Rd. & Ln. 81, Sec. 2, Dunhua S. Rd. Intersection (Northwest)",NA,40,NA,NA,NA,NA,"2023-05-31"
"TPE500101211",500101211,"TPE","YouBike2.0_原臺北刑務所官舍","YouBike2.0_Former Taipei Prison Office",25.03054,121.52466,"wsqqmket3","金華街78號對側","No. 78, Jinhua St. (Opposite)",NA,23,NA,NA,NA,NA,"2023-05-31"
"TPE500101212",500101212,"TPE","YouBike2.0_捷運國父紀念館站(1號出口)","YouBike2.0_MRT S.Y.S Memorial Hall Sta. (Exit 1)",25.04205,121.55657,"wsqqqnfb9","光復南路200巷26號東側","No. 26, Ln. 200, Guangfu S. Rd. (East)",NA,25,NA,NA,NA,NA,"2023-05-31"
"TPE500101213",500101213,"TPE","YouBike2.0_懷生國中","YouBike2.0_Huai Sheng Junior High School",25.0401,121.54122,"wsqqmwrt5","忠孝東路三段248巷30號","No. 30, Ln. 248, Sec. 3, Zhongxiao E. Rd.",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500101214",500101214,"TPE","YouBike2.0_仁愛敦南圓環(西北側)","YouBike2.0_Renai Dunnan Traffic Cir (Northwest)",25.03827,121.54802,"wsqqmyhd6","仁愛路四段85號前","No. 85, Sec. 4, Ren'ai Rd",NA,20,NA,NA,NA,NA,"2023-05-31"
"TPE500101215",500101215,"TPE","YouBike2.0_立人國小","YouBike2.0_Lih Jen International Private Elementary and Middle School",25.02974,121.55146,"wsqqmux0f","安和路二段/敦化南路二段81巷(西南側)","Sec. 2, Anhe Rd. & Ln. 81, Sec. 2, Dunhua S. Rd. Intersection (Southwest)",NA,17,NA,NA,NA,NA,"2023-05-31"
"TPE500101216",500101216,"TPE","YouBike2.0_和平東路二段18巷口","YouBike2.0_Ln. 18, Sec. 2, Heping E. Rd.",25.02268,121.53608,"wsqqme5ze","辛亥路二段43號前","No. 43, Sec. 2, Xinhai Rd.",NA,24,NA,NA,NA,NA,"2023-05-31"
"TPE500101217",500101217,"TPE","YouBike2.0_捷運大安站(5號出口)","YouBike2.0_MRT Da’an Sta. (Exit 5)",25.03303,121.54372,"wsqqmv17v","復興南路二段/信義路四段(東南側)","Sec. 2, Fuxing S. Rd. & Sec. 4, Xinyi Rd. Intersection (Southeast)",NA,19,NA,NA,NA,NA,"2023-05-31"
"TPE500101218",500101218,"TPE","YouBike2.0_臨江公園","YouBike2.0_Linjiang Park",25.02832,121.55592,"wsqqqh62d","通化街143巷33號對側","No. 33, Ln. 143, Tonghua St. (Opposite)",NA,13,NA,NA,NA,NA,"2023-05-31"
"TPE500101219",500101219,"TPE","YouBike2.0_羅斯福路四段113巷19弄口","YouBike2.0_Aly. 19, Ln. 113, Sec. 4, Roosevelt Rd.",25.01027,121.53998,"wsqqm8yxq","羅斯福路四段119巷84號對側","No. 84, Ln. 119, Sec. 4, Roosevelt Rd. (Opposite)",NA,14,NA,NA,NA,NA,"2023-05-31"
"TPE500101221",500101221,"TPE","YouBike2.0_忠孝東路四段248巷口","YouBike2.0_Ln. 248, Sec. 4, Zhongxiao E. Rd.",25.04132,121.55393,"wsqqqn8u7","忠孝東路四段230號前","No. 230, Sec. 4, Zhongxiao E. Rd.",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500101222",500101222,"TPE","YouBike2.0_仁愛延吉路口(西北側)","YouBike2.0_Ren'ai Rd. & Yanji St. Intersection (Northwest)",25.03795,121.55466,"wsqqqn12s","仁愛路四段363號前","No. 363, Sec. 4, Ren'ai Rd.",NA,18,NA,NA,NA,NA,"2023-05-31"
"TPE500101223",500101223,"TPE","YouBike2.0_樂利路101巷口","YouBike2.0_Ln. 101, Leli Rd.",25.02528,121.55224,"wsqqmgxwu","樂利路97號前","No. 97, Leli Rd.",NA,13,NA,NA,NA,NA,"2023-05-31"
"TPE500101224",500101224,"TPE","YouBike2.0_羅斯福浦城街口","YouBike2.0_Roosevelt Rd. & Pucheng St. Intersection",25.02208,121.52678,"wsqqm7jh5","羅斯福路三段117號前","No. 117, Sec. 3, Roosevelt Rd.",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500101225",500101225,"TPE","YouBike2.0_敦化南路一段295巷口","YouBike2.0_Ln. 295, Sec. 1, Dunhua S. Rd.",25.03551,121.54951,"wsqqmvtdk","敦化南路一段295巷1號","No. 1, Ln. 295, Sec. 1, Dunhua S. Rd.",NA,18,NA,NA,NA,NA,"2023-05-31"
"TPE500103001",500103001,"TPE","YouBike2.0_延平國宅","YouBike2.0_Yanping Public Housing",25.07894,121.51121,"wsqqtj3z2","延平北路五段1-1號(對面)","No. 1-1, Sec. 5, Yanping N. Rd. (Opposite)",NA,30,NA,NA,NA,NA,"2023-05-31"
"TPE500103002",500103002,"TPE","YouBike2.0_臺北市立圖書館大同分館","YouBike2.0_Taipei Public Library DaTong Branch",25.0741,121.51349,"wsqqthe7j","重慶北路三段318號旁","No. 318, Sec. 3, Chongqing N Rd.",NA,20,NA,NA,NA,NA,"2023-05-31"
"TPE500103003",500103003,"TPE","YouBike2.0_合昌宮","YouBike2.0_Hechang Temple",25.07717,121.50934,"wsqqtj0mh","環河北路二段371號旁","No. 371, Sec. 2, Huanhe N. Rd.",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500103004",500103004,"TPE","YouBike2.0_民族延平路口","YouBike2.0_Minzu Rd. & Yanping Rd. Intersection",25.06864,121.5107,"wsqqt597k","延平北路三段123號北側","No. 123, Sec. 3, Yanping N. Rd. (North)",NA,23,NA,NA,NA,NA,"2023-05-31"
"TPE500103005",500103005,"TPE","YouBike2.0_重慶酒泉街口","YouBike2.0_Chongqing Rd. & Jiuquan St. Intersection",25.07158,121.51368,"wsqqth5s9","重慶北路三段260號前","No. 260, Sec. 3, Chongqing N. Rd.",NA,30,NA,NA,NA,NA,"2023-05-31"
"TPE500103006",500103006,"TPE","YouBike2.0_樹德公園","YouBike2.0_Shude Park",25.06647,121.5165,"wsqqt5jwg","大龍街85巷12號對側","No. 12, Ln. 85, Dalong St. (Opposite)",NA,14,NA,NA,NA,NA,"2023-05-31"
"TPE500103007",500103007,"TPE","YouBike2.0_陳天來故居","YouBike2.0_Chen Tian-lai Residence",25.05601,121.50895,"wsqqt121g","西寧北路112號前方","No. 112, Xining N. Rd.",NA,18,NA,NA,NA,NA,"2023-05-31"
"TPE500103008",500103008,"TPE","YouBike2.0_臺北孔廟","YouBike2.0_Taipei Confucius Temple",25.07378,121.51583,"wsqqtht1k","哈密街61號口對側人行道","No. 61, Hami St. Intersection (Opposite)",NA,27,NA,NA,NA,NA,"2023-05-31"
"TPE500103009",500103009,"TPE","YouBike2.0_捷運圓山站(1號出口)","YouBike2.0_MRT Yuanshan Sta. (Exit 1)",25.07133,121.52024,"wsqqtk074","酒泉街235號前","No. 235, Jiuquan St.",NA,44,NA,NA,NA,NA,"2023-05-31"
"TPE500103010",500103010,"TPE","YouBike2.0_酒泉延平路口","YouBike2.0_Jiuquan St. & Yanping Rd. Intersection",25.0722,121.51057,"wsqqth321","酒泉街235號前","No. 235, Jiuquan St.",NA,26,NA,NA,NA,NA,"2023-05-31"
"TPE500103011",500103011,"TPE","YouBike2.0_重慶國中","YouBike2.0_Chongqing Junior High School",25.07567,121.51862,"wsqqthzhm","敦煌路19號前","No. 19, Dunhuang Rd.",NA,37,NA,NA,NA,NA,"2023-05-31"
"TPE500103012",500103012,"TPE","YouBike2.0_重慶北路三段383巷口","YouBike2.0_Ln. 383, Sec. 3, Chongqing N Rd. Intersection",25.07598,121.51409,"wsqqthgy5","敦煌路與重慶北路三段383巷口","Dunhuang Rd. & Ln. 383, Sec. 3, Chongqing N Rd. Intersection",NA,25,NA,NA,NA,NA,"2023-05-31"
"TPE500103013",500103013,"TPE","YouBike2.0_台北數位產業園區","YouBike2.0_DigiBlock Taipei",25.07447,121.52003,"wsqqtk8jm","承德路三段287號前方","No. 287, Sec. 3, Chengde Rd.",NA,24,NA,NA,NA,NA,"2023-05-31"
"TPE500103019",500103019,"TPE","YouBike2.0_民權延平路口(西北側)","YouBike2.0_Minquan Rd. & Yanping Rd. Intersection (Northwest)",25.06326,121.51099,"wsqqt49s5","民權西路239號前方","No. 239, Minquan W. Rd.",NA,20,NA,NA,NA,NA,"2023-05-31"
